IPERIOD,K,YGROSS,EIND,E,CCA,CCATOT,MAT,ML,MU,FORC,TATM,TOCEAN,DAMFRAC,DAMAGES,ABATECOST,MCABATE,CPRICE,YNET,Y,I,C,CPC,RI,PERIODU,CEMUTOTPER
62,17840.858045501358,6387.03005045896,-7.707766654664664,-7.7064317319245434,253.71554278976095,384.53535679459833,898.6450606066219,1868.5375398690119,568.3527563189677,3.2527172337112877,2.9820292863277453,2.697053933665738,0.020986296848258614,134.04010861767995,2.7254945829477806,153.2282542636312,153.2282542636312,6252.989941841281,6250.264447258332,1557.596768405608,4692.667678852725,408.0820889445374,0.022346562400913914,1.0736453894944336,122.19685607931734
63,18322.83210931614,6543.906309274571,-7.468992038983704,-7.467810632358698,243.20304053298972,374.0246752180509,891.6941119957975,1869.7783843955297,563.552178826727,3.2114774203441967,2.946371053639939,2.704178317482288,0.020487401630316482,134.06763678927015,2.5750364280574907,149.39754788594166,149.39754788594166,6409.838672485301,6407.263636057243,1596.3942354920237,4810.86940056522,418.357803607953,0.02204703586853651,1.0752988314005294,113.60607574823399
64,18801.420309690206,6700.1643310944055,-7.234799247891076,-7.233753703027945,233.01619923595794,363.83944522301726,884.9618156113065,1870.9838068980862,558.8938227136277,3.1712272500523766,2.911301693306349,2.7102331358862295,0.02000259901669826,134.02070046086573,2.431937901649528,145.66260917352574,145.66260917352574,6566.14363063354,6563.71169273189,1636.6493778321167,4927.062314899774,428.4591226864462,0.02195409819444635,1.0768677967619378,105.61060508275462
65,19285.297567829555,6856.673778998444,-7.006333456933833,-7.005408149729962,223.148769819849,353.9734418091766,878.4435835759801,1872.1548548237195,554.3750034094804,3.1319640788591845,2.876835452323212,2.7152598498217326,0.01953179003859513,133.92311261453824,2.2962618756760693,142.02104393321517,142.02104393321517,6722.750666383905,6720.454404508228,1675.9795590881954,5044.474845420033,438.6667629117618,0.021766315136763865,1.0783997142174067,98.17417581434275
66,19767.673156268655,7012.651750860976,-6.7829005946868515,-6.782081697811425,213.59294131884815,344.41887532018325,872.1332877261274,1873.292555292844,549.9930323012153,3.093674890422947,2.8429838099115297,2.7192992398842697,0.019074834386469022,133.76517075765514,2.167457949361598,138.47051780878957,138.47051780878957,6878.886580103321,6876.719122153959,1715.3095812691852,5161.409540884773,448.83308600790144,0.021585113387921812,1.0798749013903246,91.2563221495538
67,20249.161228391004,7168.109903751583,-6.564666718007995,-6.563941994273243,204.34184940029,335.1689002822517,866.0259524920988,1874.397915100733,545.7450326894236,3.0563524760400735,2.80975640996706,2.722391354134951,0.01863156535670832,133.5531081558158,2.0452788451165493,135.00875482438178,135.00875482438178,7034.556795595768,7032.511516750651,1754.6890567588036,5277.822459991848,458.95424693859076,0.021406974797610633,1.081296178685173,84.82149030272767
68,20730.372497546625,7323.0607272736315,-6.351757332752056,-6.351115952246801,195.3884032491607,326.21644257047694,860.1164068883993,1875.4719194306904,541.628116251391,3.0199873648005187,2.7771610624992236,2.724575480530754,0.01820179161826589,133.2928253657413,1.9294714545996756,131.6335358955012,131.6335358955012,7189.7679019078905,7187.838430453291,1794.2250227976372,5393.613407655654,469.02151116676305,0.02124667005692328,1.0826655054942698,78.8364370519449
69,21212.202770064494,7477.548150220618,-6.144287283520073,-6.143719661772922,186.7253408749762,317.55425496512123,854.3993612417083,1876.515531804354,537.6393619190627,2.984568264011373,2.7452037889042993,2.7258901200799657,0.01778529946857027,132.99043314232736,1.819787132240672,128.3426974359029,128.3426974359029,7344.55771707829,7342.737929946049,1833.7784914610002,5508.959438485049,479.0502554873848,0.02122590898965611,1.083987863556237,73.27036288486113
70,21694.486071000385,7631.505136866436,-5.9422475369533165,-5.941745191707088,178.3452436524993,309.1749319130578,848.8694297767762,1877.5296938842134,533.7758082520718,2.95008218400649,2.713888873741035,2.726372961800574,0.017381855052876306,132.64971612429335,1.7159492207812672,125.1341299319524,125.1341299319524,7498.855420742143,7497.139471521362,1870.7641891845294,5626.375282336832,489.25913826731556,0.02094972765280989,1.085293372298126,68.09608029609454
71,22164.198025987665,7783.512314848843,-5.744616260492961,-5.744171684950049,170.24070527694923,301.0710786783236,843.521303386235,1878.5153252230314,530.034450069061,2.916515517426378,2.6832190181153335,2.726060859599085,0.016991207746054924,132.25127473557356,1.6174070518370816,122.00577656987318,122.00577656987318,7651.26104011327,7649.643633061432,1908.7091297722272,5740.934503289205,499.2197491060289,0.020715681863535333,1.0865296124659787,63.28305012079077
72,22631.282941226593,7934.577293486427,-5.552264055739606,-5.551870606384129,162.40571310497302,293.2366928559694,838.3511133710685,1879.4733229900485,526.4122564948561,2.8838627067686105,2.6531963442869864,2.7249898135619914,0.016613103985557275,131.81795765813163,1.5241686975745146,118.9556320127881,118.9556320127881,7802.759335828296,7801.2351671307215,1948.040124409384,5853.195042721338,508.98059238467545,0.02056466640215142,1.0877068443553626,58.80691877373666
73,23103.746886011813,8085.498775080512,-5.365738565113948,-5.365390362434351,154.83306709332598,285.6645834637379,833.3536726473006,1880.4045618239224,522.9063489925187,2.852108950653732,2.6238215333107675,2.7231949768301162,0.016247277075250033,131.36733889032783,1.4361409007531778,115.9817411377078,115.9817411377078,7954.131436190185,7952.695295289432,1988.0902442104123,5964.605051079019,518.6675836020563,0.02057171320595087,1.0888432432124415,54.64526365987293
74,23582.98271977318,8236.378225416362,-5.185017646512729,-5.184709487141285,147.5148202778405,278.3468115564352,828.5231044248555,1881.309894932105,519.5138121994788,2.8212339930767336,2.5950934541033415,2.7207106407421326,0.01589344368385083,130.9044134845502,1.3530766433305776,113.08219752701179,113.08219752701179,8105.473811931812,8104.120735288481,2025.8418971466729,6078.278838141809,528.5515234698281,0.020385819315949558,1.089971458647388,50.77767177378491
75,24054.72495193223,8385.680195585508,-5.009078425158957,-5.008805704115229,140.44305589361693,271.2754674659534,823.8536949944889,1882.1901538644613,516.2316186070074,2.791217512567107,2.567009381539047,2.717570211076163,0.015551307709186377,130.40829307238045,1.2744846417563427,110.25514249803545,110.25514249803545,8255.271902513128,8253.997417871371,2063.7693479512523,6190.228069920118,538.2855855656195,0.020248170949926363,1.0910530588227583,47.181737251616404
76,24522.921276622725,8533.783651925181,-4.838162909543546,-4.837921551419847,133.61125225864836,264.44403579094626,819.3412171671166,1883.0461477599788,513.0566708638552,2.7620477538633956,2.5395660538612934,2.7138061903377353,0.01522057395094211,129.88908515546805,1.200222817308336,107.49876389269228,107.49876389269228,8403.894566769713,8402.694343952406,2101.3883941895756,6301.30594976283,547.9439530952426,0.020126924895368027,1.0920985761124493,43.83895711568512
77,24987.481755580833,8680.645601497084,-4.672221088058856,-4.672007486119382,127.01255761933638,257.84567033620016,814.981013141632,1883.878662890703,509.98599430386935,2.733709316463865,2.512759367137749,2.709450186925824,0.014900944743646862,129.34982044708923,1.1300805302579167,104.81129472475179,104.81129472475179,8551.295781049996,8550.165700519738,2138.4179062686635,6411.747794251074,557.5470801822221,0.020018222338012613,1.0931119518428023,40.731768063093085
78,25446.947633196243,8826.082540073585,-4.511120790655435,-4.510931752939001,120.64018843213117,251.47359247733576,810.7684685893303,1884.6884635540366,507.0166603339731,2.7061862004837822,2.4865844150728518,2.704532916431122,0.014592120845748345,128.79126301930324,1.0638369726077426,102.19101228995015,102.19101228995015,8697.29127705428,8696.227440081673,2174.4999454281487,6521.727494653524,567.1100803837483,0.01989929340018413,1.0940962508099588,37.843764730280135
79,25898.667835066793,8969.789853733513,-4.354676511511609,-4.354509213132564,114.48754141814395,245.32120328893012,806.6991285956638,1885.4762924274464,504.1457822658242,2.6794625951497717,2.461035602971941,2.6990842038971654,0.0142938031242653,128.21241023529927,1.0012698539026752,99.63623672088538,99.63623672088538,8841.577443498214,8840.576173644311,2209.6499894412486,6630.926184203063,576.6052192694787,0.019651587674485653,1.0950500381181683,35.15951699932606
80,26341.154317134835,9111.586853111743,-4.202776542577636,-4.202628483512182,108.54826630697154,239.38215635339748,802.768759552753,1886.2428708934717,501.3705259071771,2.6535233327127634,2.4361067927346496,2.693132988874035,0.014005694481234647,127.6141017039173,0.9421849432267141,97.14533054251154,97.14533054251154,8983.972751407826,8983.030566464598,2246.722655864581,6736.307910600017,585.7684938673397,0.019759999367449516,1.0959491397681793,32.66400410926079
81,26787.801492047856,9252.83758349041,-4.055989277640928,-4.055858245368001,102.81616518507079,233.65025716693785,798.9732322977698,1886.9888994383966,498.68812543077587,2.6283531648838916,2.4117913565881848,2.6867073339705505,0.013727500612603806,127.01833359568813,0.8865460100938463,94.71669669830227,94.71669669830227,9125.819249894723,9124.93270388463,2279.0596197243326,6845.873084160297,595.2955898524866,0.019332215169377758,1.096862567611412,30.345988089957014
82,27213.227001661005,9390.887216965428,-3.913077408301051,-3.9129614447395107,97.28426491551141,228.1185356102439,795.3075954497756,1887.715058161421,496.09588199905187,2.603930608281668,2.3880816054756515,2.6798344345359912,0.01345892366041035,126.39123415666111,0.8339260580387438,92.34877844157954,92.34877844157954,9264.495982808767,9263.662056750727,2316.5009785850266,6947.1610781657,604.1029654177889,0.019421750180095097,1.0976883331782075,28.190198059224844
83,27651.64330513594,9529.256701422513,-3.775466480344209,-3.7753638525922457,91.94727990691752,222.78170876253589,791.7686500199087,1888.422007273457,493.5910514691749,2.580245109226736,2.3649700158664158,2.672540613809483,0.01319967629523538,125.78310379297963,0.7844844735319573,90.04005776159222,90.04005776159222,9403.473597629534,9402.689113156002,2350.6063610859246,7052.082752070078,613.2263471394251,0.019333019244832914,1.0985255193915138,26.187811774155286
84,28081.050660679346,9665.646941984103,-3.6420975872506167,-3.6420067616901295,86.79798028833567,217.63254911633805,788.3510984592801,1889.1103868091313,491.1710638479314,2.55727138004767,2.342447720058251,2.6648513488609065,0.012949464718046394,125.16495405231616,0.7378531596954718,87.78905500113659,87.78905500113659,9540.481987931787,9539.744134772092,2383.3038687330736,7156.440266039019,622.3007002855495,0.019256739637140904,1.0993404812216216,24.327150203387905
85,28498.098948289917,9799.694996563736,-3.512779851399539,-3.5126994707785077,81.8305804148351,212.66527311839735,785.0512191604204,1889.780817875393,488.83323608258877,2.534993972425529,2.3205056598572544,2.65679125814084,0.012708001781133743,124.53454147089938,0.6938633783472379,85.59432358449918,85.59432358449918,9675.160455092837,9674.46659171449,2413.9987263446424,7260.467865369848,631.3463906985756,0.01912767291182059,1.1001358974008841,22.598274805910382
86,28897.83607969893,9930.875252198875,-3.3872779842777163,-3.3872068474281036,77.0395549764833,207.87435730991604,781.865471324876,1890.4339018878281,486.5749840972167,2.5133980462613277,2.299134664529329,2.6483841181837504,0.012475007685311321,123.88774509304898,0.6523476427366134,83.45441042060403,83.45441042060403,9806.987507105827,9806.33515946309,2443.543718198709,7362.79144126438,640.2439274392177,0.01912309214128073,1.1009023272590908,20.99170204849381
87,29281.601817694966,10059.312370772015,-3.2653712978624245,-3.2653083417505173,72.41969956966699,203.2545989255351,778.7905532645644,1891.0702212923475,484.3938243686281,2.4924698084565287,2.278325563004282,2.6396528818423897,0.012250210995651517,123.22869901312467,0.6131743476300422,81.36641625986415,81.36641625986415,9936.08367175889,9935.47049741126,2469.029423002627,7466.441074408633,649.2567936481389,0.01915426955889734,1.1016631047864283,19.49923466397837
88,29635.64017234384,10183.57534550567,-3.1413946145601734,-3.1413388984011354,67.96611078371168,198.8010960044351,775.8233735279678,1891.6903402968483,482.2873821796238,2.4721963625178986,2.2580692667430995,2.630619698871437,0.012033349279646936,122.54251904807094,0.5757347030814809,79.29416217979278,79.29416217979278,10061.032826457598,10060.457091754517,2488.108750387024,7572.348341367493,658.4659936452531,0.019519415208342657,1.1024247985470785,18.112884489185724
89,29940.092917302434,10301.60003404418,-3.002194399747768,-3.0021450909470193,63.681611854960764,194.51667306608113,772.9684726734639,1892.2948056595776,480.2533947330443,2.452616744521825,2.2383619712789735,2.6213059380682284,0.011824223782144226,121.80842411668297,0.5388865213239084,77.14968450393818,77.14968450393818,10179.791609927497,10179.252723406173,2490.002917850775,7689.249805555398,668.631227318637,0.0126761357122162,1.1032478310275806,16.826027562442768
90,30129.34005599179,10406.563026428666,-2.8493642357610582,-2.8493205974723956,59.58696591968012,190.42209438230176,770.2473426365456,1892.884147498138,478.29060424762304,2.433887130550941,2.2192162445192523,2.611732338898497,0.011622812946253997,120.95353546958327,0.5025931012909355,74.9505441518334,74.9505441518334,10285.609490959083,10285.106897857791,2656.3917736739327,7628.715124183858,663.3672279978431,0.02016255517191282,1.1028239119724055,15.612934833364061
91,31073.03287803226,10588.109507246494,-2.7311635781361523,-2.731124958250686,55.700762652139126,186.53595063233942,767.6764762027318,1893.458886348979,476.40058808063367,2.416130897325497,2.2006556260793655,2.601919436539016,0.011429209035643643,121.013716850606,0.47274983207576504,72.86380317648745,72.86380317648745,10467.095790395888,10466.623040563813,2703.272957609291,7763.350082954521,675.0745331544343,0.019596972489284034,1.103760181443057,14.505174083221917
92,31864.67997219573,10752.328231641888,-2.626507093079264,-2.6264729144806265,51.97577141081868,182.81101206407607,765.2048757539449,1894.019553027404,474.586583282732,2.399004112308563,2.182666254439391,2.591887841277525,0.011243115468713615,120.88966786585901,0.4448803628387589,70.92746343235352,70.92746343235352,10631.43856377603,10630.993683413191,2745.7258779177355,7885.267805495456,685.6760004519921,0.01917804211090296,1.1045879258134015,13.474676762818818
93,32544.404266370537,10903.71341656284,-2.5288597850275196,-2.5288295369677254,48.39351951081969,179.2288067797326,762.8170557025435,1894.5667002303665,472.8450508468277,2.3824052582651443,2.1652260247741935,2.5816573016065716,0.011064160822528316,120.64043880361095,0.41858139074131107,69.08490961536147,69.08490961536147,10783.072977759228,10782.654396368487,2784.896133928189,7997.7582624402985,695.4577137369689,0.018860829006443654,1.1053353712887686,12.516472993820146
94,33141.62594489009,11045.445358748926,-2.4280366646938476,-2.4280098951609297,44.94444724537026,175.77977576913833,760.5076079736222,1895.1008550720032,471.1713127235179,2.3663017039823186,2.148312561081037,2.5712465196857623,0.010891982589832611,120.30679854444072,0.39319114033216107,67.25650421207897,67.25650421207897,10925.138560204485,10924.745369064152,2821.5947598861467,8103.150609178006,704.6222075786927,0.01861482324515812,1.1060219516792553,11.625763228221464
95,33677.77250362888,11179.7829969237,-2.333847749032287,-2.3338240579956544,41.63288605511679,172.46825108943165,758.2847476308904,1895.622511147823,469.56099231072346,2.3507556621936736,2.131912773504525,2.5606731707206443,0.010726322894242947,119.9179623125707,0.3693893829655999,65.50545286042313,65.50545286042313,11059.865034611128,11059.495645228162,2856.3974633152106,8203.098181912952,713.31324962411,0.018419165369749427,1.1066612052084648,10.797972968184514
96,34168.37520224387,11308.334842335827,-2.2404652610016984,-2.240444294434279,38.44978765218132,169.28518499833012,756.1414663169837,1896.1321306939442,468.01158798740727,2.3357229585934642,2.1160109669713827,2.549954160790241,0.010566905693129873,119.49410782529736,0.34676349974316995,63.786452185448375,63.786452185448375,11188.84073451053,11188.493971010786,2889.7145785216694,8298.779392489118,721.6333097625927,0.018259347995105927,1.107262679126255,10.028778299363657
97,34624.656765781336,11432.248696845594,-2.1594148158897024,-2.159396260477536,35.394052162544526,166.22947810466633,754.0790547108138,1896.6301577579093,466.5202656359486,2.3212171817428082,2.100594973517659,2.53910558094477,0.010413498212931666,119.04970137439196,0.32600315802777075,62.18030986302394,62.18030986302394,11313.198995471203,11312.872992313174,2921.8386402632245,8391.03435204995,729.6554404703579,0.01812534062615805,1.1078331691215275,9.31411395724676
98,35054.706774942344,11552.344809023782,-2.0799641712592107,-2.0799477497194436,32.44886010595737,163.2843113555153,752.082373461011,1897.117015897855,465.0849219966545,2.3071358666036903,2.085644029555976,2.528142815759092,0.010265790002533077,118.59394584629122,0.30636656004984947,60.60806210784892,60.60806210784892,11433.75086317749,11433.444496617441,2952.979313408787,8480.465183208655,737.4319996205307,0.01801004207783589,1.1083775802569635,8.650171674041438
99,35464.35037057965,11669.210589337832,-2.004276604308721,-2.0042620712460266,29.612029539591838,160.44750318623076,750.1523251877494,1897.5931133285394,463.70206466994716,2.2934888925209904,2.071141162105502,2.5170803461040143,0.010123516683547839,118.13344808499465,0.2879368410007665,59.08411515010024,59.08411515010024,11551.077141252837,11550.789204411836,2983.286583869353,8567.502620542484,745.0004418349102,0.0,1.10889948720119,8.03339247059164
